sim_clock_hour,soc_kwh_in,pref_logged_kW,lp_expert_pref0_kW,,,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,price_11,price_12,price_13,price_14,price_15,price_16,price_17,price_18,price_19,price_20,price_21,price_22,price_23
191,202.1026213,-498.6902314,-500,-1.30976855,1.715493655,-0.589832919,0.26848777,-0.827550456,-0.333088101,0.522825566,0.702541194,-0.417474954,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458
192,595.4870847,-182.5382429,416.3021944,598.8404374,358609.8695,0.26848777,-0.827550456,-0.333088101,0.522825566,0.702541194,-0.417474954,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591
193,768.2189296,-452.9007112,-500,-47.09928882,2218.343007,-0.827550456,-0.333088101,0.522825566,0.702541194,-0.417474954,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861
194,1141.699399,469.8502493,500,30.1497507,909.0074673,-0.333088101,0.522825566,0.702541194,-0.417474954,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932
195,770.6576975,-492.1267786,-500,-7.873221377,61.98761485,0.522825566,0.702541194,-0.417474954,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852
196,1133.121105,-497.4673066,-500,-2.532693424,6.41453598,0.702541194,-0.417474954,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885
197,1564.222477,487.9908968,500,12.0091032,144.2185597,-0.417474954,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238
198,1184.813275,481.5444394,500,18.45556057,340.607716,-0.563584566,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708
199,753.528702,-491.2874804,-500,-8.712519566,75.90799719,0.391756956,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531
200,1140.328981,-499.0781497,-500,-0.92185026,0.849807902,0.37123245,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834
201,1612.292891,496.0203233,500,3.979676653,15.83782626,-0.36962259,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193
202,1250.697004,500,500,0,0,-0.257717995,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879
203,813.2213407,-469.3594254,-500,-30.64057456,938.8448094,-0.25558034,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265
204,1189.459367,-388.1384633,-500,-111.8615367,12513.00339,-0.450769814,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753
205,1562.191271,220.3447193,249.675022,29.33030277,860.2666606,-0.237083521,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705
206,1403.548606,-107.5622385,-417.3172565,-309.755018,95948.17118,0.555296227,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971
207,1477.583763,-250.6121865,-339.3855126,-88.77332615,7880.703436,0.350867762,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584
208,1677.234617,475.5813464,500,24.41865361,596.2706441,0.917640211,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585
209,1275.826749,472.2875252,500,27.71247475,767.9812568,0.075463451,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506
210,823.427667,499.9663109,500,0.033689149,0.001134959,0.035852494,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615
211,350.4992832,-141.3993012,158.4202981,299.8195994,89891.79218,-0.322967728,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782
212,397.5667314,-149.2182423,207.9649804,357.1832227,127579.8546,0.005477458,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898
213,492.8918662,-497.2242837,-500,-2.775716269,7.704600806,-0.480237591,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112
214,884.948659,146.4981816,36.78806212,-109.7101195,12036.31032,-0.675955861,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445
215,782.9084534,-495.2314326,-500,-4.768567352,22.73923459,0.310790932,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469
216,1165.333794,-499.6215236,-500,-0.378476352,0.143244349,0.606043852,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102
217,1592.238337,399.3330946,-34.48596107,-433.8190557,188198.9731,0.362748885,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916
218,1276.451326,496.4874445,500,3.512555491,12.33804608,0.562967238,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603
219,825.6774718,452.8012435,158.6078651,-294.1933784,86549.74389,0.135939708,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596
220,405.751037,31.85432736,216.5800389,184.7257116,34123.58853,-0.242290531,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003
221,345.382349,17.03140984,153.0340516,136.0026418,18496.71858,0.089539834,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402
222,328.0290287,-497.4998301,-500,-2.500169853,6.250849294,-0.099619193,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893
223,745.0171623,358.5709659,500,141.4290341,20002.17169,-0.404596879,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321
224,489.1565909,-319.1831235,120.1648325,439.347956,193026.6264,-0.646994265,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207
225,745.7395908,-380.8570494,-109.7477992,271.1092502,73500.22554,-0.568105753,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927
226,1102.671269,-217.8644354,-500,-282.1355646,79600.47681,0.017790705,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069
227,1322.546064,-492.7530232,-500,-7.246976776,52.51867239,0.082282971,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996
228,1766.950645,86.94206202,-34.78879494,-121.730857,14818.40155,-0.164832584,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428
229,1726.890673,318.9853519,423.0428141,104.0574622,10827.95544,0.606598585,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879
230,1451.820917,-285.3327414,-366.5042976,-81.17155619,6588.821534,0.126599506,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308
231,1661.602823,464.6165393,500,35.38346068,1251.98929,0.308125615,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432
232,1272.831813,-140.4162011,-500,-359.5837989,129300.5084,0.582439782,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996
233,1328.19693,457.8725147,500,42.12748534,1774.725021,-0.218042898,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885
234,927.0098127,495.0087875,500,4.991212454,24.91220176,-0.697923112,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217
235,459.1199427,-454.3838019,-500,-45.61619807,2080.837526,0.370946445,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234
236,769.0146336,-458.099531,-500,-41.90046896,1755.649299,-0.220379469,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593
237,1144.797208,463.7116388,500,36.28836124,1316.845161,0.569391102,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304
238,766.7576078,-497.8769855,-500,-2.123014461,4.507190402,0.170029916,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064
239,1124.114037,477.8813512,500,22.11864875,489.2346225,0.43467603,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284
240,742.3296064,-281.7644767,-429.1267301,-147.3622534,21715.63373,0.335471596,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913
241,929.9162787,491.2528,500,8.747199958,76.51350711,-0.804227003,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316
242,530.5951484,277.3327452,347.9948931,70.66214782,4993.139135,0.317691402,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935
243,253.7081384,-434.2222974,-500,-65.77770257,4326.706155,-0.234246893,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804
244,582.9290273,380.9678024,403.0831866,22.11538414,489.0902157,-0.257443321,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145
245,282.2203498,-486.5429432,-500,-13.45705684,181.0923788,-0.119043207,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636
246,646.1319418,-478.6168217,-500,-21.38317827,457.2403129,0.357261927,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486
247,1083.397372,-461.1206966,-500,-38.87930335,1511.600229,0.393757069,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128
248,1517.377159,459.4018544,386.7127986,-72.68905575,5283.698826,0.434507996,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655
249,1179.091758,474.6178956,500,25.38210439,644.2512233,-0.638877428,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996
250,762.5654158,485.0558248,500,14.94417522,223.328373,-0.216228879,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772
251,334.6568969,-487.6382637,-500,-12.36173634,152.8125253,-0.928174308,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237
252,722.6126191,-419.5140447,-500,-80.48595531,6477.989002,-0.015802432,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347
253,1119.274418,-495.7041714,-500,-4.295828558,18.454143,0.275051996,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906
254,1561.126231,-118.3876674,-251.4460724,-133.0584049,17704.53911,-0.25059885,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848
255,1689.862283,499.2515786,500,0.748421375,0.560134555,0.172918217,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879
256,1263.114715,-499.086138,-500,-0.913862024,0.835143799,0.187540234,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368
257,1610.506682,248.0468845,484.7438756,236.6969911,56025.4656,0.513047593,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899
258,1401.052499,310.2993059,500,189.7006941,35986.35334,-0.238559304,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581
259,1096.382427,496.7593008,500,3.240699213,10.50213139,-0.261602064,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274
260,637.7048721,-485.5799193,-223.4685557,262.1113636,68702.36693,-0.250311284,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837
261,976.3565684,-480.06914,-500,-19.93086001,397.2391807,0.746036913,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363
262,1377.628224,-442.9639098,-444.6018694,-1.637959592,2.682911625,0.471242316,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334
263,1751.373604,499.4800021,500,0.519997886,0.270397801,-0.017447935,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731
264,1351.943739,498.8601227,500,1.139877339,1.299320348,0.120244804,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731,-0.899062972
265,887.7994156,-483.0889309,-500,-16.9110691,285.9842581,0.073753145,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731,-0.899062972,-0.071709204
266,1239.507426,499.7201172,500,0.27988276,0.078334359,0.111208636,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731,-0.899062972,-0.071709204,-0.212449912
267,851.6021383,-71.19779069,185.8969876,257.0947783,66097.72503,-0.04845486,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731,-0.899062972,-0.071709204,-0.212449912,-0.217927007
268,877.5044869,486.5808641,500,13.41913589,180.073208,-0.088672128,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731,-0.899062972,-0.071709204,-0.212449912,-0.217927007,0.067040577
269,471.340695,-284.179643,101.4112579,385.5909008,148680.3428,-0.447628655,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731,-0.899062972,-0.071709204,-0.212449912,-0.217927007,0.067040577,0.481173366
270,670.4622958,-281.8555584,-188.987057,92.86850135,8624.558543,-0.206733996,0.700158772,0.244624237,0.050900347,-0.06592906,0.047062848,0.166338879,-0.223368,0.13353899,0.171006581,-0.204440274,-0.20559837,-0.309596363,-0.355335334,0.410951731,-0.899062972,-0.071709204,-0.212449912,-0.217927007,0.067040577,0.481173366,0.065568059
